DATE,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth,Money,Other
2022-04-29,27.0,14.0,51.0,19.0,13.0,82.0,12.0,15.0,53.0,55.0,120.0,373.0
2022-05-31,27.0,14.0,51.0,19.0,13.0,82.0,13.0,15.0,54.0,55.0,125.0,375.0
2022-06-30,27.0,14.0,51.0,20.0,13.0,80.0,13.0,15.0,53.0,55.0,124.0,378.0
2022-07-29,27.0,14.0,51.0,20.0,13.0,80.0,13.0,15.0,53.0,55.0,126.0,383.0
2022-08-31,27.0,14.0,50.0,20.0,13.0,80.0,13.0,15.0,53.0,55.0,126.0,386.0
2022-09-30,27.0,14.0,50.0,19.0,13.0,79.0,13.0,15.0,53.0,54.0,128.0,389.0
2022-10-31,27.0,14.0,51.0,20.0,12.0,78.0,13.0,15.0,53.0,54.0,124.0,388.0
2022-11-30,27.0,14.0,51.0,20.0,12.0,77.0,13.0,15.0,54.0,53.0,125.0,388.0
2022-12-30,26.0,14.0,51.0,20.0,12.0,78.0,13.0,15.0,53.0,52.0,122.0,389.0
2023-01-31,26.0,14.0,51.0,20.0,12.0,77.0,13.0,15.0,52.0,54.0,120.0,381.0
2023-02-28,26.0,12.0,50.0,20.0,12.0,78.0,13.0,15.0,52.0,53.0,118.0,379.0
2023-03-31,26.0,13.0,51.0,18.0,12.0,78.0,12.0,15.0,53.0,53.0,116.0,371.0
2023-04-28,25.0,13.0,50.0,20.0,12.0,78.0,12.0,15.0,52.0,52.0,116.0,375.0
2023-05-31,25.0,13.0,50.0,20.0,12.0,78.0,12.0,15.0,52.0,52.0,116.0,368.0
2023-06-30,25.0,13.0,50.0,20.0,12.0,78.0,11.0,15.0,52.0,51.0,118.0,370.0
2023-07-31,25.0,13.0,50.0,20.0,12.0,77.0,11.0,15.0,51.0,51.0,117.0,370.0
2023-08-31,26.0,13.0,49.0,21.0,12.0,77.0,11.0,15.0,51.0,51.0,116.0,363.0
2023-09-29,26.0,13.0,50.0,20.0,12.0,77.0,11.0,15.0,51.0,51.0,113.0,361.0
2023-10-31,26.0,13.0,50.0,20.0,13.0,75.0,12.0,15.0,51.0,50.0,112.0,360.0
2023-11-30,26.0,13.0,49.0,21.0,13.0,75.0,12.0,15.0,52.0,49.0,113.0,356.0
2023-12-29,26.0,13.0,49.0,20.0,13.0,75.0,12.0,15.0,51.0,48.0,110.0,360.0
2024-01-31,26.0,13.0,49.0,20.0,13.0,74.0,11.0,15.0,51.0,48.0,111.0,354.0
2024-02-29,26.0,12.0,49.0,19.0,12.0,74.0,12.0,15.0,51.0,47.0,110.0,357.0
2024-03-28,26.0,13.0,49.0,20.0,12.0,74.0,12.0,15.0,51.0,47.0,110.0,347.0
2024-04-30,26.0,13.0,47.0,20.0,12.0,74.0,11.0,15.0,51.0,47.0,107.0,348.0
2024-05-31,26.0,13.0,49.0,18.0,12.0,74.0,11.0,15.0,50.0,47.0,108.0,344.0
2024-06-28,26.0,13.0,49.0,20.0,12.0,74.0,10.0,16.0,49.0,47.0,104.0,348.0
2024-07-31,26.0,13.0,47.0,20.0,12.0,75.0,11.0,15.0,49.0,47.0,106.0,347.0
2024-08-30,26.0,13.0,48.0,19.0,12.0,75.0,11.0,15.0,49.0,47.0,105.0,341.0
2024-09-30,26.0,13.0,48.0,19.0,12.0,75.0,10.0,15.0,48.0,47.0,104.0,341.0
2024-10-31,26.0,13.0,48.0,19.0,12.0,75.0,10.0,15.0,48.0,47.0,103.0,341.0
2024-11-29,25.0,13.0,48.0,17.0,12.0,74.0,10.0,15.0,48.0,47.0,102.0,333.0
2024-12-31,25.0,13.0,47.0,19.0,12.0,74.0,10.0,16.0,48.0,46.0,102.0,338.0
