,hrp_turnover,rf_rate,hrp_return,predicted_regime,prob_bull,actual_regime,financing_spread,allocation_binary,regime_binary_return,allocation_prob,regime_prob_return,allocation_prob_scaled,regime_prob_scaled_return,prob_scale_factor,inner_cost_stage1,outer_cost_stage2,turnover_NoDur,turnover_Durbl,turnover_Manuf,turnover_Enrgy,turnover_Chems,turnover_BusEq,turnover_Telcm,turnover_Utils,turnover_Shops,turnover_Hlth,turnover_Money,turnover_Other,inner_cost,outer_cost_buyhold,financing_cost_buyhold,hrp_return_net,outer_cost_binary,financing_cost_binary,regime_binary_return_net,outer_cost_prob,financing_cost_prob,regime_prob_return_net,outer_cost_scaled,financing_cost_scaled,regime_prob_scaled_return_net
1995-05-31,0.030325275,0.0054,0.0207066494222387,1,0.6992308,1,0.0004166666666666667,1.0,0.0207066494222387,0.6992308,0.016102880569881073,1.0511639,0.02148979748352948,1.5033147,6.228436222062733e-05,3.0325276e-05,0.06352623552083969,0.0541769303381443,0.0707501694560051,0.04113611578941345,0.08126480877399445,0.1096833199262619,0.04569932818412781,0.027782712131738663,0.08273924887180328,0.09225433319807053,0.0674072727560997,0.07567460834980011,9.260963860487386e-05,0.0,0.0,0.020614039783633825,0.0,0.0,0.020614039783633825,7.602835e-05,0.0,0.015962096708073262,0.00011429442,2.1318298e-05,0.021256836859466142
1995-06-30,0.033438534,0.004699999999999999,0.0344791953850738,1,0.69445366,1,0.0004166666666666667,1.0,0.0344791953850738,0.69445366,0.02538027112795708,1.0439824,0.03578895546881098,1.5033147,5.949943310651775e-05,3.3438537e-05,0.06004347652196884,0.05423302948474884,0.06577275693416595,0.03339732810854912,0.07129555940628052,0.08786608278751373,0.03894856944680214,0.046148017048835754,0.08319053053855896,0.06708784401416779,0.06073011830449104,0.08466789126396179,9.293796988158334e-05,0.0,0.0,0.03438625741519222,0.0,0.0,0.03438625741519222,9.554267e-06,0.0,0.02530617574762103,1.4363051e-05,1.8325994e-05,0.035659240819371066
1995-07-31,0.11570595,0.0045000000000000005,0.0012031253627873,1,0.68016493,1,0.0004166666666666667,1.0,0.0012031253627873,0.68016493,0.0022575814825961165,1.022502,0.0011289392693948957,1.5033147,6.122033657271215e-05,0.00011570596,0.053375475108623505,0.05886723846197128,0.07038551568984985,0.03772558644413948,0.05364139750599861,0.09260362386703491,0.05233021825551987,0.062424369156360626,0.06736872345209122,0.08313057571649551,0.061253976076841354,0.08579874038696289,0.00017692629618800977,0.0,0.0,0.00102619906659929,0.0,0.0,0.00102619906659929,2.8577448e-05,0.0,0.002108664972502096,4.2960884e-05,9.375811e-06,0.0008956950920712677
1995-08-31,0.29464167,0.004699999999999999,0.0419068694612903,1,0.67577004,1,0.0004166666666666667,1.0,0.0419068694612903,0.67577004,0.029843287825116947,1.015895,0.04249827298775858,1.5033147,6.683271212027395e-05,0.00029464168,0.06651289761066437,0.062181055545806885,0.0701170340180397,0.04292592033743858,0.04057756066322327,0.10086391866207123,0.06365206092596054,0.06049356609582901,0.11606169492006302,0.07916594296693802,0.0579674169421196,0.10484997183084488,0.00036147439104028964,0.0,0.0,0.041545395070250006,0.0,0.0,0.041545395070250006,8.789778e-06,0.0,0.029590224481966673,1.3213874e-05,6.6229204e-06,0.042111216163696175
1995-09-30,0.24258493,0.0043,-0.002277059306993,1,0.69900143,1,0.0004166666666666667,1.0,-0.002277059306993,0.69900143,-0.0002973738704192873,1.0508192,-0.002611299926734646,1.5033147,6.0916163429264436e-05,0.00024258494,0.05723826587200165,0.06469570100307465,0.07376012206077576,0.047130756080150604,0.038425594568252563,0.085001140832901,0.04249194636940956,0.05657835304737091,0.07636167109012604,0.06921500712633133,0.06385798752307892,0.08441556990146637,0.00030350110137986064,0.0,0.0,-0.0025805604083728607,0.0,0.0,-0.0025805604083728607,4.6462777e-05,0.0,-0.0005559843521259025,6.9848305e-05,2.117465e-05,-0.0030212476542370737
1995-10-31,0.039382957,0.004699999999999999,0.0389922607193968,1,0.62478507,1,0.0004166666666666667,1.0,0.0389922607193968,0.62478507,0.02612529236488748,0.9392486,0.036908958607569826,1.5033147,8.292785119160621e-05,3.9382958e-05,0.048760827630758286,0.050950415432453156,0.07779396325349808,0.03530644625425339,0.057277653366327286,0.15474103391170502,0.0781012624502182,0.11683789640665054,0.099776491522789,0.07385293394327164,0.07645732164382935,0.08917835354804993,0.0001223108089576716,0.0,0.0,0.03886994991043913,0.0,0.0,0.03886994991043913,0.00014843274,0.0,0.02590044166133235,0.00022314109,0.0,0.03657093725803822
1995-11-30,0.21497993,0.0042,0.0274973208805449,1,0.6818571,1,0.0004166666666666667,1.0,0.0274973208805449,0.6818571,0.020085443864680398,1.0250459,0.02808082259107929,1.5033147,0.00010070894245248227,0.00021497994,0.05821625888347626,0.047641489654779434,0.06911083310842514,0.055658094584941864,0.3012745976448059,0.1573280543088913,0.06535632908344269,0.07723236829042435,0.1432655155658722,0.09623423218727112,0.07479394227266312,0.09980813413858414,0.00031568888266295136,0.0,0.0,0.02718163199788195,0.0,0.0,0.02718163199788195,0.000114144095,0.0,0.019756045060504476,0.00017159451,1.04357805e-05,0.027575196713754715
1995-12-31,0.17124456,0.0049,0.0264258292895636,1,0.7070464,1,0.0004166666666666667,1.0,0.0264258292895636,0.7070464,0.020119759881896473,1.0629133,0.02778009021541848,1.5033147,7.514714406913205e-05,0.00017124457,0.05726264417171478,0.043622203171253204,0.08224399387836456,0.040203504264354706,0.054266415536403656,0.15223798155784607,0.08084338903427124,0.06984111666679382,0.09379469603300095,0.07361497730016708,0.08064605295658112,0.08165311068296432,0.00024639171051437096,0.0,0.0,0.02617943757904923,0.0,0.0,0.02617943757904923,5.0378563e-05,0.0,0.01989517094938132,7.573486e-05,2.6213875e-05,0.02741624845425477
1996-01-31,0.023922302,0.0043,0.0079066734245876,1,0.69173026,1,0.0004166666666666667,1.0,0.0079066734245876,0.69173026,0.0067948451487871335,1.0398883,0.00805053736179637,1.5033147,6.760915855210173e-05,2.3922303e-05,0.043635956943035126,0.04166513681411743,0.10313756763935089,0.03011910431087017,0.03601878881454468,0.13299015164375305,0.06561051309108734,0.039162978529930115,0.09330445528030396,0.07519620656967163,0.10013826936483383,0.12920169532299042,9.15314612686298e-05,0.0,0.0,0.007815141963318971,0.0,0.0,0.007815141963318971,3.0632258e-05,0.0,0.006700897809076958,4.6050074e-05,1.662011e-05,0.007892684685571676
1996-02-29,0.20598996,0.0039000000000000003,0.0128870542122978,1,0.68366706,1,0.0004166666666666667,1.0,0.0128870542122978,0.68366706,0.010044152964751848,1.0277668,0.013136596162809667,1.5033147,7.741779194470081e-05,0.00020598997,0.058972958475351334,0.056029465049505234,0.08897378295660019,0.03709947317838669,0.04342065006494522,0.1539069414138794,0.10197096318006516,0.06222989782691002,0.10116845369338989,0.07690650224685669,0.08138460665941238,0.09957229346036911,0.00028340776265389805,0.0,0.0,0.012603646449643902,0.0,0.0,0.012603646449643902,1.6126394e-05,0.0,0.009834270017567467,2.424288e-05,1.156951e-05,0.012809506676958727
1996-03-31,0.15352571,0.0039000000000000003,0.0134904102212725,1,0.6240448,1,0.0004166666666666667,1.0,0.0134904102212725,0.6240448,0.00988484539792563,0.9381357,0.012897106048329197,1.5033147,6.084999818135077e-05,0.00015352572,0.059605590999126434,0.05304866284132004,0.07739411294460297,0.05002618953585625,0.05093924701213837,0.12206161767244339,0.02371940203011036,0.041738733649253845,0.08449334651231766,0.050033312290906906,0.07012487947940826,0.12892189621925354,0.0002143757160870733,0.0,0.0,0.013276034505185427,0.0,0.0,0.013276034505185427,0.00011924458,0.0,0.009631820774262992,0.0001792623,0.0,0.012516730245997944
1996-04-30,0.17228809,0.0046,0.0195380575287347,1,0.67893934,1,0.0004166666666666667,1.0,0.0195380575287347,0.67893934,0.014742034956768077,1.0206596,0.01984667131304997,1.5033147,8.420410021011849e-05,0.0001722881,0.06593674421310425,0.05896114557981491,0.08812327682971954,0.07789889723062515,0.06947582960128784,0.13657087087631226,0.0592854879796505,0.09186232089996338,0.09594228118658066,0.07255242764949799,0.09333543479442596,0.09209414571523666,0.00025649219904829877,0.0,0.0,0.0192815653296864,0.0,0.0,0.0192815653296864,0.000109789136,0.0,0.01445810317545863,0.00016504778,8.608153e-06,0.01941122416493011
1996-05-31,0.09911053,0.0042,0.0044521216866366,1,0.82160974,1,0.0004166666666666667,1.0,0.0044521216866366,0.82160974,0.0044071456322685105,1.235138,0.004511405090579024,1.5033147,6.837503377034418e-05,9.911053e-05,0.055957164615392685,0.05973312258720398,0.07185282558202744,0.03657921403646469,0.051636260002851486,0.09557995200157166,0.07335437834262848,0.04215443879365921,0.07554619759321213,0.1019311398267746,0.09052090346813202,0.10285913944244385,0.00016748556725367062,0.0,0.0,0.004284636119382929,0.0,0.0,0.004284636119382929,0.0002853408,0.0,0.003984197066461041,0.000428957,9.7974196e-05,0.0037776061044091066
1996-06-30,0.16147122,0.004,-0.0560326079563638,1,0.65991896,1,0.0004166666666666667,1.0,-0.0560326079563638,0.65991896,-0.03561665644332774,0.9920659,-0.05555630363326946,1.5033147,5.877629641369097e-05,0.00016147122,0.04212062060832977,0.15317007899284363,0.06535626947879791,0.04126619175076485,0.03196321055293083,0.1120731383562088,0.03960264101624489,0.02887880615890026,0.07582858949899673,0.05165021866559982,0.06466135382652283,0.1120881587266922,0.00022024752010516935,0.0,0.0,-0.056252855476468966,0.0,0.0,-0.056252855476468966,0.00032338157,0.0,-0.03608538352457599,0.00048614433,0.0,-0.056260948019314944
1996-07-31,0.19838502,0.0045000000000000005,0.0261622997713775,0,0.4413035,1,0.0004166666666666667,0.5,0.01533114988568875,0.4413035,0.014059648525030296,0.66341805,0.018871160772070954,1.5033147,7.278886603371717e-05,0.00019838502,0.061963558197021484,0.05943193659186363,0.0704132467508316,0.053527895361185074,0.0551394447684288,0.12945111095905304,0.07055123895406723,0.03723015636205673,0.10076458007097244,0.09034433215856552,0.0671481117606163,0.11382937431335449,0.00027117388942924807,0.0,0.0,0.02589112588194825,0.001,0.0,0.014195562940974127,0.00043723098,0.0,0.01350274756310104,0.00065729575,0.0,0.018033963367904315
1996-08-31,0.19577087,0.0040999999999999995,0.0450084379318138,1,0.5231683,1,0.0004166666666666667,1.0,0.0450084379318138,0.5231683,0.025501998968506617,0.7864866,0.0362739393104796,1.5033147,8.676584504353985e-05,0.00019577089,0.08969191461801529,0.20276786386966705,0.06874611228704453,0.04004020243883133,0.05820028483867645,0.11596996337175369,0.1119854524731636,0.07209919393062592,0.10981566458940506,0.07516548037528992,0.06116875261068344,0.0875692144036293,0.00028253673328361645,0.0,0.0,0.044725901198530184,0.001,0.0,0.04372590119853018,0.00016372968,0.0,0.025190455017948882,0.00024613715,0.0,0.03580559080072182
1996-09-30,0.04307369,0.0044,0.0225789421608555,1,0.566471,1,0.0004166666666666667,1.0,0.0225789421608555,0.566471,0.014697843192934483,0.8515842,0.019880899845831433,1.5033147,6.986534864235309e-05,4.3073695e-05,0.08337713032960892,0.07654378563165665,0.07015807181596756,0.034176021814346313,0.08564388751983643,0.0998518243432045,0.06787123531103134,0.05409694463014603,0.09932279586791992,0.06064730882644653,0.054894253611564636,0.10204167664051056,0.00011293904318417062,0.0,0.0,0.02246600311767133,0.0,0.0,0.02246600311767133,8.6605316e-05,0.0,0.014547261186360926,0.00013019514,0.0,0.019654527599997074
1996-10-31,0.07189031,0.0042,0.0618216657612442,1,0.6138366,0,0.0004166666666666667,1.0,0.0618216657612442,0.6138366,0.03957028661790697,0.9227896,0.05737267238194113,1.5033147,8.27851350775423e-05,7.189031e-05,0.06755079329013824,0.07730265706777573,0.06897374242544174,0.06107880175113678,0.06909652054309845,0.10797622799873352,0.134407639503479,0.08440318703651428,0.10530183464288712,0.06149963289499283,0.054732754826545715,0.09824557602405548,0.00015467544528725244,0.0,0.0,0.061666990315956946,0.0,0.0,0.061666990315956946,9.4731215e-05,0.0,0.0393806099559294,0.00014241076,0.0,0.057087528732399896
1996-11-30,0.105278894,0.0040999999999999995,-0.0110351231356125,0,0.4463184,1,0.0004166666666666667,0.5,-0.00346756156780625,0.4463184,-0.002655083759844523,0.670957,-0.006055017250588809,1.5033147,8.51080389415844e-05,0.0001052789,0.06966499984264374,0.06111219525337219,0.0812104269862175,0.05405259504914284,0.06930990517139435,0.12195643037557602,0.1577616184949875,0.08432021737098694,0.10137655586004257,0.05396420881152153,0.06208977848291397,0.10268022865056992,0.0001903869401153176,0.0,0.0,-0.011225510075727817,0.001,0.0,-0.004562755037863909,0.0003350364,0.0,-0.0030750933506603325,0.0005036651,0.0,-0.006686423833589239
1996-12-31,0.22482547,0.0046,0.0399611060677793,1,0.60367036,1,0.0004166666666666667,1.0,0.0399611060677793,0.60367036,0.02594645158247414,0.9075065,0.036690434505991174,1.5033147,7.598440172101906e-05,0.00022482549,0.06615075469017029,0.13716983795166016,0.09213336557149887,0.04257988929748535,0.06171364709734917,0.09975145757198334,0.08456321060657501,0.04475606977939606,0.0780474841594696,0.06835021078586578,0.05716628208756447,0.11853564530611038,0.0003008098912886118,0.0,0.0,0.03966029617649069,0.001,0.0,0.03866029617649069,0.00031470397,0.0,0.025450157599624212,0.000473099,0.0,0.035944348562695246
1997-01-31,0.22580871,0.0045000000000000005,0.0033074737502565,1,0.5329115,1,0.0004166666666666667,1.0,0.0033074737502565,0.5329115,0.0038644890719386673,0.8011337,0.003544627042420585,1.5033147,7.642247503351562e-05,0.00022580872,0.06642947345972061,0.04797712713479996,0.06899457424879074,0.04329582303762436,0.04859960824251175,0.10163582861423492,0.12304727733135223,0.05309700593352318,0.09212134778499603,0.09370899200439453,0.08477696776390076,0.11302261054515839,0.0003022311938573434,0.0,0.0,0.0030052425563991568,0.0,0.0,0.0030052425563991568,0.00014151777,0.0,0.003561908830779646,0.00021274568,0.0,0.0030897537673660754
1997-02-28,0.12959391,0.0039000000000000003,-0.0336646937413436,0,0.42774832,1,0.0004166666666666667,0.5,-0.0148823468706718,0.42774832,-0.012168234732593028,0.64304036,-0.020255614149918694,1.5033147,8.144716023434219e-05,0.00012959391,0.07933519035577774,0.036348335444927216,0.08789250254631042,0.05519915372133255,0.06877737492322922,0.15049687027931213,0.06378382444381714,0.0913563072681427,0.10448748618364334,0.07849004119634628,0.08297313749790192,0.14257684350013733,0.00021104107484188196,0.0,0.0,-0.033875734816185485,0.001,0.0,-0.01598786740809274,0.00021032633,0.0,-0.012468833523364399,0.0003161867,0.0,-0.02070750877008739
1997-03-31,0.18586877,0.0043,0.0335360287785797,1,0.52258074,1,0.0004166666666666667,1.0,0.0335360287785797,0.52258074,0.01957818563668481,0.78560334,0.027267921986609756,1.5033147,7.74258515898328e-05,0.00018586878,0.09249112010002136,0.03335460275411606,0.08364158868789673,0.05595334619283676,0.07729224860668182,0.10520745068788528,0.052753858268260956,0.10447221994400024,0.08691488206386566,0.05763239413499832,0.07031664997339249,0.1036277711391449,0.0002632946271782931,0.0,0.0,0.03327273415140141,0.001,0.0,0.03227273415140141,0.00018966485,0.0,0.01925092808842666,0.00028512598,0.0,0.026775950869099913
1997-04-30,0.18622229,0.0043,0.0660368126623451,1,0.5412373,1,0.0004166666666666667,1.0,0.0660368126623451,0.5412373,0.037714265467158246,0.81365,0.054532158364564924,1.5033147,8.754058551390393e-05,0.0001862223,0.09138840436935425,0.04734238237142563,0.0893232673406601,0.05317053943872452,0.10383328795433044,0.12220821529626846,0.11995857954025269,0.10314774513244629,0.09178715944290161,0.07604190707206726,0.07638131827116013,0.1279318630695343,0.00027376288533092217,0.0,0.0,0.06576304977701418,0.0,0.0,0.06576304977701418,3.7313104e-05,0.0,0.03752878167946169,5.6093337e-05,0.0,0.05425331785287342
1997-05-31,0.27987105,0.0049,0.0390686671056705,1,0.53593993,1,0.0004166666666666667,1.0,0.0390686671056705,0.53593993,0.023212353120684908,0.8056864,0.0324292308797891,1.5033147,9.681164210855515e-05,0.00027987105,0.06829851120710373,0.07972108572721481,0.07495307922363281,0.060111381113529205,0.0567358024418354,0.15861524641513824,0.07840453088283539,0.14418020844459534,0.10568930208683014,0.1038765013217926,0.06986214220523834,0.1544516384601593,0.00037668269051432165,0.0,0.0,0.03869198441515618,0.0,0.0,0.03869198441515618,1.05947265e-05,0.0,0.02299987909867592,1.5927197e-05,0.0,0.03210981555683395
1997-06-30,0.038675398,0.0037,0.0650499560000716,1,0.6010351,1,0.0004166666666666667,1.0,0.0650499560000716,0.6010351,0.040573478050118565,0.90354496,0.05913244368770417,1.5033147,8.60868002657297e-05,3.86754e-05,0.07319724559783936,0.031716614961624146,0.09015469253063202,0.06574370712041855,0.0739467442035675,0.1077759861946106,0.08870822936296463,0.13918042182922363,0.08017338067293167,0.09615316241979599,0.08114943653345108,0.09761787950992584,0.00012476220025764618,0.0,0.0,0.06492519379981396,0.0,0.0,0.06492519379981396,0.00013019038,0.0,0.04036830120329108,0.0001957171,0.0,0.05882399832580128
1997-07-31,0.3109058,0.0043,-0.0455073671000157,1,0.60435843,1,0.0004166666666666667,1.0,-0.0455073671000157,0.60435843,-0.025801502415954372,0.90854096,-0.040952033325655106,1.5033147,8.340712500579174e-05,0.00031090583,0.05483758822083473,0.06797253340482712,0.08791209757328033,0.056501682847738266,0.06623081862926483,0.13118022680282593,0.06930764764547348,0.13841134309768677,0.10010974109172821,0.07674441486597061,0.09785926342010498,0.08531232923269272,0.0003943129557076048,0.0,0.0,-0.0459016800557233,0.0,0.0,-0.0459016800557233,6.6466337e-06,0.0,-0.026046455410303516,9.9920035e-06,0.0,-0.04132027480207126
1997-08-31,0.1552152,0.0040999999999999995,0.054005631242646,1,0.58910525,1,0.0004166666666666667,1.0,0.054005631242646,0.58910525,0.033499669292314585,0.8856106,0.04829695505224071,1.5033147,8.551324862143382e-05,0.00015521521,0.08941683918237686,0.07053372263908386,0.10977719724178314,0.040130965411663055,0.06038139760494232,0.09742352366447449,0.1314464509487152,0.11341343075037003,0.08965275436639786,0.07116926461458206,0.08702650666236877,0.08516018837690353,0.000240728458437085,0.0,0.0,0.053764902784208916,0.0,0.0,0.053764902784208916,3.0506373e-05,0.0,0.03332734852084745,4.586077e-05,0.0,0.04803790261413895
1997-09-30,0.15561214,0.0044,-0.0245545613382502,1,0.5371985,1,0.0004166666666666667,1.0,-0.0245545613382502,0.5371985,-0.011154346454169803,0.8075784,-0.018983077880344444,1.5033147,7.268744904269204e-05,0.00015561214,0.09537201374769211,0.07709423452615738,0.0985083058476448,0.05278052017092705,0.07202507555484772,0.1006748303771019,0.05960845947265625,0.051435817033052444,0.06738297641277313,0.06739611178636551,0.08944198489189148,0.08132777363061905,0.00022829959145002739,0.0,0.0,-0.02478286092970023,0.0,0.0,-0.02478286092970023,0.00010381353,0.0,-0.011380802179167973,0.0001560644,0.0,-0.019323512097056284
1997-10-31,0.13754186,0.0042,0.0455638156758839,1,0.68896425,1,0.0004166666666666667,1.0,0.0455638156758839,0.68896425,0.03269819014928375,1.0357301,0.0470417499192375,1.5033147,7.064978428977931e-05,0.00013754187,0.07162725925445557,0.05737541615962982,0.08348876237869263,0.05766039714217186,0.07757478952407837,0.12782542407512665,0.04843946918845177,0.04411207139492035,0.07652026414871216,0.08616460114717484,0.08020032942295074,0.12565241754055023,0.00020819164940483328,0.0,0.0,0.045355624026479066,0.0,0.0,0.045355624026479066,0.00030353153,0.0,0.03225122201492887,0.0004563035,1.48875515e-05,0.04635492850137134
1997-11-30,0.26049706,0.0039000000000000003,0.0242263495758372,1,0.6980651,1,0.0004166666666666667,1.0,0.0242263495758372,0.6980651,0.018089115291984655,1.0494115,0.025230705714672994,1.5033147,7.850734868607987e-05,0.00026049707,0.069768525660038,0.08988117426633835,0.09305757284164429,0.06781043112277985,0.07243581861257553,0.09220512956380844,0.06574168801307678,0.05072184279561043,0.09911418706178665,0.12163865566253662,0.06532218307256699,0.10097141563892365,0.00033900441371425557,0.0,0.0,0.023887345162122944,0.0,0.0,0.023887345162122944,1.820171e-05,0.0,0.01783426643112211,2.7362825e-05,2.058814e-05,0.024826999607034703
1997-12-31,0.043122776,0.0048,-0.0031627772499184,1,0.61772126,1,0.0004166666666666667,1.0,-0.0031627772499184,0.61772126,-0.0001187767926857518,0.92862946,-0.0025944695213730297,1.5033147,7.977140004994351e-05,4.3122778e-05,0.0448441356420517,0.11599621921777725,0.0930618941783905,0.0469854474067688,0.07324888557195663,0.1068529561161995,0.07721461355686188,0.05977197736501694,0.08716748654842377,0.07235901057720184,0.08608830720186234,0.11651183664798737,0.0001228941782018263,0.0,0.0,-0.0032856714281202263,0.0,0.0,-0.0032856714281202263,0.00016068769,0.0,-0.00035537882960927114,0.00024156416,0.0,-0.002950156840214947
1998-01-31,0.32633907,0.0043,0.0686570329870182,1,0.57764435,1,0.0004166666666666667,1.0,0.0686570329870182,0.57764435,0.04147547636830222,0.86838126,0.06018644151261615,1.5033147,8.239431533845259e-05,0.00032633907,0.06508947163820267,0.07216469198465347,0.0947432741522789,0.05785858631134033,0.05660996586084366,0.15349683165550232,0.08679594099521637,0.0944342091679573,0.0715143084526062,0.09389705955982208,0.09860807657241821,0.11690062284469604,0.00040873338346252334,0.0,0.0,0.06824829960355568,0.0,0.0,0.06824829960355568,8.0153826e-05,0.0,0.04115922001317219,0.0001204964,0.0,0.05971100870215796
1998-02-28,0.05978164,0.0039000000000000003,0.056762323352739,1,0.61759573,1,0.0004166666666666667,1.0,0.056762323352739,0.61759573,0.03654754529746587,0.92844075,0.05297953512160571,1.5033147,7.169454205280456e-05,5.9781643e-05,0.05650077387690544,0.09025552868843079,0.07701621204614639,0.05039849504828453,0.041357822716236115,0.12131562829017639,0.06622457504272461,0.07439057528972626,0.08059604465961456,0.08621713519096375,0.08383607864379883,0.10526867210865021,0.00013147618541109663,0.0,0.0,0.056630847167327907,0.0,0.0,0.056630847167327907,7.990277e-05,0.0,0.03638644339711102,0.00012011898,0.0,0.05273734829275873
1998-03-31,0.12557882,0.0039000000000000003,0.0040321508116827,1,0.63259333,1,0.0004166666666666667,1.0,0.0040321508116827,0.63259333,0.003983597722516317,0.95098686,0.004025673685737017,1.5033147,6.833949074537596e-05,0.00012557882,0.07057709246873856,0.08876142650842667,0.08589592576026917,0.04854883998632431,0.05240441858768463,0.11296578496694565,0.0669604018330574,0.05347329005599022,0.0713672935962677,0.07423052191734314,0.060020074248313904,0.0982029065489769,0.0001939183136626809,0.0,0.0,0.003838232498020019,0.0,0.0,0.0038382324980200193,2.9995204e-05,0.0,0.0038309310856207875,4.5092227e-05,0.0,0.0037961676900242674
1998-04-30,0.024059001,0.0043,-0.0153107504832783,1,0.5034657,1,0.0004166666666666667,1.0,-0.0153107504832783,0.5034657,-0.005573340456299928,0.7568674,-0.010542737901969535,1.5033147,7.332384324580931e-05,2.4059003e-05,0.06309287250041962,0.06276576220989227,0.08813376724720001,0.03963601589202881,0.06714684516191483,0.13607944548130035,0.07119970768690109,0.07081620395183563,0.0831562727689743,0.06667067855596542,0.08081348240375519,0.11455638706684113,9.738284665399265e-05,0.0,0.0,-0.015408133329932294,0.0,0.0,-0.015408133329932294,0.00025825526,0.0,-0.0058806246357097835,0.00038823893,0.0,-0.01100468273305425
1998-05-31,0.1673154,0.004,0.0305020731601504,1,0.8117282,1,0.0004166666666666667,1.0,0.0305020731601504,0.8117282,0.025512479598066896,1.2202829,0.03634002701664574,1.5033147,7.489197491497877e-05,0.0001673154,0.05683314427733421,0.13914591073989868,0.0870799869298935,0.053491003811359406,0.04738885909318924,0.09820149093866348,0.08750598132610321,0.04580896347761154,0.08964994549751282,0.09687802195549011,0.058396078646183014,0.11906686425209045,0.00024220737872940632,0.0,0.0,0.030259865781420994,0.0,0.0,0.030259865781420994,0.00061652495,0.0,0.024699348092879193,0.00092683104,9.178455e-05,0.03502584990610699
1998-06-30,0.15581442,0.0040999999999999995,-0.0319125034525783,1,0.71479523,0,0.0004166666666666667,1.0,-0.0319125034525783,0.71479523,-0.02164156575377375,1.0745622,-0.0345976746480847,1.5033147,7.343266653134619e-05,0.00015581443,0.05396748706698418,0.09564924985170364,0.07298609614372253,0.052294205874204636,0.07270140200853348,0.11075372248888016,0.11355224251747131,0.042909130454063416,0.07920882850885391,0.06084449589252472,0.06899429112672806,0.1157238706946373,0.00022924709511227105,0.0,0.0,-0.03214175054769058,0.0,0.0,-0.03214175054769058,0.00019386591,0.0,-0.02199929639583784,0.00029144145,3.1067582e-05,-0.035166523942249533
1998-07-31,0.09760974,0.004,-0.1170303642294394,1,0.5947326,0,0.0004166666666666667,1.0,-0.1170303642294394,0.5947326,-0.067980701087456,0.89407027,-0.10420965014369686,1.5033147,8.17986001958497e-05,9.760975e-05,0.08484531939029694,0.07279189676046371,0.07231906056404114,0.04300708696246147,0.09353021532297134,0.16095499694347382,0.06379717588424683,0.06027206778526306,0.07916741818189621,0.06652937829494476,0.11809827387332916,0.16915856301784515,0.00017940835100592898,0.0,0.0,-0.11720977258044532,0.0,0.0,-0.11720977258044532,0.00024012532,0.0,-0.06832752639441526,0.00036098386,0.0,-0.10473103767655041
1998-08-31,0.21879482,0.0043,0.0644400611742836,0,0.49800193,0,0.0004166666666666667,0.5,0.034370030587141796,0.49800193,0.03424986672141554,0.74865365,0.04932407632641926,1.5033147,0.00010238927069741202,0.00021879483,0.09861816465854645,0.09230494499206543,0.10815484076738358,0.08109621703624725,0.1529771387577057,0.12208855152130127,0.1151304841041565,0.08583038300275803,0.08959761261940002,0.08220408856868744,0.14187704026699066,0.15698836743831635,0.00032118409734840404,0.0,0.0,0.06411887707693519,0.001,0.0,0.03320943853846759,0.00019346131,0.0,0.033896455109937315,0.00029083324,0.0,0.04879278744054833
1998-09-30,0.09694428,0.0046,0.0661939014203458,1,0.61116755,0,0.0004166666666666667,1.0,0.0661939014203458,0.61116755,0.042244193831371395,0.91877717,0.06119107030055839,1.5033147,0.00012818922640842122,9.6944284e-05,0.09636078774929047,0.11911103129386902,0.1886380910873413,0.11297095566987991,0.1271016150712967,0.1071389764547348,0.145372211933136,0.14084592461585999,0.13008876144886017,0.07512666285037994,0.10048895329236984,0.22183433175086975,0.00022513351085914966,0.0,0.0,0.06596876790948665,0.001,0.0,0.06496876790948665,0.00022633125,0.0,0.04188026828610128,0.00034024706,0.0,0.060643975709971425
1998-10-31,0.3097188,0.0032,0.0469834560903565,1,0.61293477,0,0.0004166666666666667,1.0,0.0469834560903565,0.61293477,0.030036402509734064,0.92143387,0.04354355921323,1.5033147,0.0001329764171616141,0.0003097188,0.13162364065647125,0.10848749428987503,0.14649321138858795,0.06723351776599884,0.20201559364795685,0.12238747626543045,0.1389089971780777,0.11621297895908356,0.13992005586624146,0.07096029818058014,0.22280552983283997,0.16833972930908203,0.00044269521903441886,0.0,0.0,0.046540760871322084,0.0,0.0,0.046540760871322084,3.5344365e-06,0.0,0.029761524781798717,5.3133967e-06,0.0,0.04313033144934351
1998-11-30,0.03524984,0.0031,0.0406291635916811,0,0.40655342,0,0.0004166666666666667,0.5,0.02186458179584055,0.40655342,0.018357609804408693,0.61117774,0.026036989481172487,1.5033147,0.00010151371121706785,3.5249843e-05,0.07635435461997986,0.14429399371147156,0.09606201201677322,0.10842879861593246,0.1789761781692505,0.11988335847854614,0.04638352245092392,0.0585482120513916,0.10950160026550293,0.07154349237680435,0.16572576761245728,0.11809998750686646,0.0001367635539844387,0.0,0.0,0.04049240003769666,0.001,0.0,0.02079620001884833,0.00041276272,0.0,0.01788924539611214,0.0006205123,0.0,0.025332890349205512
